question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,mds,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time
11,0.6944444444444444,0.15384615384615385,0.0,0.5351923,0.652636,0.5881081,0.0967741935483871,0.590077,0.9679827690124512,0.0,0.625,0.9592511849145251,0.8766666666491334,1.0,0.7294568806720525,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
19,0.646551724137931,0.21256038647342995,0.06358673962821187,0.5588341,0.6418973,0.5974927,0.12280701754385964,0.42535752,0.9477651119232178,0.6666666666666666,1.0,0.0,0.6388888888675925,0.6666666666666666,3.999999998304449e-10,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
27,0.6813186813186813,0.35,0.19159905438262323,0.7025536,0.6826498,0.6924587,0.21739130434782608,0.82355225,0.9785012602806091,0.0,1.0,0.9140199415709482,0.99999999998,0.25,0.881407210652814,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
28,0.6923076923076923,0.29670329670329665,0.15666715730266415,0.6149205,0.6358495,0.62520987,0.1935483870967742,0.79871154,0.9806691408157349,0.5714285714285715,1.0,0.8757151066776452,0.99999999998,0.3333333333333333,0.843635038978074,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
33,0.864406779661017,0.40707964601769914,0.2784611662973446,0.647594,0.66938865,0.658311,0.27906976744186046,0.81993604,0.9538117051124573,0.0,1.0,0.9986092800283217,0.99999999998,0.75,0.8848712875456594,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
53,0.6724137931034483,0.22660098522167488,0.08281005241826915,0.61405176,0.632634,0.6232044,0.11764705882352941,0.6301332,0.970565140247345,0.0,0.8571428571428571,0.0,0.99999999998,1.0,3.9999999984914895e-10,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
63,0.5734265734265734,0.5344827586206897,0.27921077546541284,0.7166179,0.8110547,0.7609174,0.3709677419354839,0.89954585,0.9901568293571472,0.6666666666666666,0.8571428571428571,0.9639528700863645,0.99999999998,1.0,0.8852956103829734,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
76,0.5723270440251572,0.21875,0.059607480330148024,0.6176055,0.6446111,0.63081944,0.12903225806451613,0.77768564,0.9596713185310364,0.0,0.2,0.9619395650341118,0.99999999998,1.0,0.4637785479488474,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
87,0.5827338129496403,0.3408071748878924,0.09649453661035383,0.6363944,0.6987521,0.6661171,0.234375,0.7041189,0.9792330265045166,0.2,0.7777777777777778,1.0000000000000002,0.7345238095115675,0.8,0.7769437026970237,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
92,0.7757009345794392,0.4467005076142132,0.2851050349553799,0.68301606,0.76168126,0.720207,0.2903225806451613,0.6868388,0.9743950366973877,0.0,1.0,0.9944395838992287,0.5961904761785524,1.0,0.7887372230542052,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
95,0.8070175438596491,0.26046511627906976,0.13847550162243627,0.60620075,0.66910243,0.6361004,0.15714285714285714,0.66871345,0.9612866044044495,0.0,0.5,1.0,0.99999999998,0.3333333333333333,0.7178649345656307,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
103,0.7798165137614679,0.3979591836734694,0.2357099673402242,0.6767662,0.7547482,0.7136331,0.3114754098360656,0.86585605,0.9766994118690491,0.8,1.0,0.9830040152131542,0.9166666666361111,1.0,0.8870203869011829,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
110,0.8571428571428571,0.247787610619469,0.14797383994557092,0.5560032,0.59428674,0.57450783,0.203125,0.70304954,0.9514439105987549,0.22222222222222224,0.8571428571428571,0.9864912693469723,0.7961904761745524,1.0,0.7726539981523061,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_baseline,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.0,291.99586
0,0.723404255319149,0.2619047619047619,0.06455888326054383,0.73606175,0.6778076,0.7057346,0.14705882352941177,0.8338583,0.9335678815841675,0.5,0.75,0.8993526359534009,0.94999999997625,1.0,0.8138618525045346,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
7,0.34146341463414637,0.36619718309859156,0.1375833962645338,0.5373806,0.7931645,0.64068663,0.29411764705882354,0.89406824,0.8883228898048401,0.0,0.6,0.9380068508909326,0.9166666666361111,1.0,0.7428742316759169,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
11,0.29411764705882354,0.0,0.0,0.5517005,0.65149075,0.59745735,0.0,0.33083412,0.7824168801307678,0.0,1.0,0.9650932572529558,0.5333333333155555,1.0,0.7162132239694505,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
19,0.7454545454545455,0.1834862385321101,0.0,0.5717098,0.6378849,0.6029872,0.12121212121212122,0.7160518,0.9274116158485413,0.0,0.0,0.976164558597139,0.5833333333041666,0.0,3.9999999982411546e-10,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
27,0.7096774193548387,0.25,0.08071364532479955,0.6745635,0.73486304,0.7034234,0.08695652173913043,0.8646654,0.9074005484580994,0.0,0.5,0.9197264957476078,0.99999999998,1.0,0.7260979412046304,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
28,0.8823529411764706,0.21212121212121215,0.0,0.71922433,0.71649456,0.7178568,0.10714285714285714,0.7466048,0.9443856477737427,0.0,0.75,0.8684063612842031,0.99999999998,1.0,0.8200244430279713,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
33,0.6739130434782609,0.5060240963855421,0.15150618172734656,0.8023088,0.6528364,0.7198957,0.3333333333333333,0.94226694,0.9559418559074402,1.0,0.5,0.9951287247346656,0.99999999998,1.0,0.7415667387867901,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
53,0.9473684210526315,0.20253164556962025,0.0,0.69728756,0.6901522,0.69370157,0.058823529411764705,0.69844437,0.9469488859176636,0.0,0.6666666666666666,0.9034941278108494,0.8874999999778125,1.0,0.7729294375329377,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
63,0.4935064935064935,0.4406779661016949,0.15043251621945375,0.6797001,0.80761135,0.7381555,0.3023255813953488,0.9246321,0.9813634753227234,0.0,0.6,0.9620836144066532,0.99999999998,1.0,0.7903880177072886,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
76,0.4642857142857143,0.2362204724409449,0.09845090289744224,0.62596637,0.7494049,0.68214643,0.07547169811320754,0.7836902,0.9445183873176575,0.0,0.2857142857142857,0.0,0.6791666666496875,1.0,3.999999997424658e-10,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
87,0.24285714285714285,0.16091954022988506,0.0,0.5526558,0.75709057,0.63891834,0.18181818181818182,0.8522338,0.9409014582633972,0.6666666666666666,0.8333333333333334,0.9094721736719981,0.249999999975,1.0,0.5086027539111386,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
92,0.527027027027027,0.3833333333333333,0.0,0.7631128,0.69029737,0.7248811,0.0975609756097561,0.6255802,0.9702619314193726,0.0,0.8571428571428571,0.8499386326261321,0.5666666666525,0.7777777777777778,0.7289340886793705,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
95,0.9215686274509803,0.2549019607843137,0.11058250885178057,0.6533843,0.6680119,0.6606172,0.11363636363636363,0.5186428,0.9671768546104431,0.0,0.6666666666666666,0.8786006755864725,0.8874999999778125,0.6666666666666666,0.7577666249733098,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
103,0.52,0.5526315789473685,0.12252760536359761,0.75824285,0.875159,0.81251657,0.35294117647058826,0.9031653,0.9774071574211121,0.0,0.5,0.9830315971249918,0.999999999975,1.0,0.7621943344219884,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
110,0.9642857142857143,0.2545454545454545,0.0,0.68844354,0.66051924,0.67419237,0.09302325581395349,0.86200213,0.9553525447845459,0.0,0.3333333333333333,0.9783195694538568,0.7678571428379464,1.0,0.5875662730816255,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,169.435474
0,0.9777777777777777,0.3010752688172043,0.13598815001105743,0.69732136,0.6920802,0.6946909,0.24561403508771928,0.6897719,0.9793367981910706,0.0,1.0,0.9461617770110614,0.94999999997625,1.0,0.8793098022537422,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
7,0.7362637362637363,0.3103448275862069,0.13738308277481603,0.6364393,0.6618323,0.6488874,0.12280701754385964,0.7660955,0.936896800994873,0.0,0.25,0.9425240011173278,0.99999999998,0.5,0.5261717591890164,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
11,0.6578947368421053,0.233502538071066,0.0,0.5417733,0.6190667,0.57784677,0.10526315789473684,0.602288,0.9596441984176636,0.4,1.0,0.9715810818462495,0.8766666666491334,1.0,0.8162437144299507,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
19,0.7142857142857143,0.1791044776119403,0.04330727257337871,0.53795356,0.62295705,0.5773433,0.07575757575757576,0.6212451,0.9434016346931458,0.0,0.1111111111111111,0.0,0.6388888888675925,0.6666666666666666,3.9999999950810843e-10,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
27,0.9340659340659341,0.33695652173913043,0.21410606579271074,0.71042526,0.7121436,0.71128345,0.2641509433962264,0.8370343,0.9809170365333557,0.0,0.8333333333333334,1.0,0.99999999998,0.75,0.8684495807182401,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
28,0.7741935483870968,0.2807017543859649,0.18568961962025265,0.65167457,0.6677731,0.6596256,0.17543859649122806,0.82216907,0.9800971746444702,0.8,1.0,0.9638317430837722,0.99999999998,0.3333333333333333,0.8784380210485804,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
33,0.8529411764705882,0.3636363636363636,0.21937707938861079,0.7262908,0.70811194,0.71708626,0.14814814814814814,0.7720539,0.9850039482116699,0.0,1.0,0.9776142824394548,0.99999999998,0.75,0.9055037487214751,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
53,0.8764044943820225,0.3103448275862069,0.17916737430540786,0.62205625,0.6262943,0.62416804,0.17543859649122806,0.6902809,0.9652190804481506,0.0,0.6,0.9173975681649067,0.99999999998,0.5,0.7464302957862264,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
63,0.6165413533834586,0.25,0.08810301480413135,0.6484451,0.73438,0.6887424,0.16455696202531644,0.7964278,0.9808050990104675,0.33333333333333337,1.0,0.9640063217677572,0.99999999998,1.0,0.8910155853260248,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
76,0.610738255033557,0.21862348178137653,0.0,0.638454,0.6873416,0.6619964,0.17105263157894737,0.7920872,0.9760050773620605,0.0,0.2,0.9372732469609933,0.99999999998,1.0,0.46633596834536056,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
87,0.7363636363636363,0.3730569948186529,0.11956524372129379,0.6712551,0.70654196,0.68844664,0.24193548387096775,0.764189,0.973020076751709,0.5,1.0,1.0000000000000002,0.6595238095106191,0.8,0.8050248214155716,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
92,0.5886524822695035,0.354978354978355,0.16278460833498148,0.6502051,0.74769217,0.6955493,0.16455696202531644,0.78392553,0.982819676399231,0.0,0.8888888888888888,0.9944395838992292,0.5666666666525,1.0,0.7500454800537105,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
95,0.8214285714285714,0.24528301886792453,0.13681276370478437,0.6055022,0.66393477,0.6333736,0.15714285714285714,0.6794715,0.9593505263328552,0.0,1.0,1.0,0.8874999999778125,1.0,0.8500496491987722,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
103,0.7647058823529411,0.4768211920529801,0.26745633330026575,0.7975875,0.7646452,0.78076905,0.36538461538461536,0.883069,0.9846584796905518,0.6666666666666666,1.0,0.9830040152131542,0.999999999975,1.0,0.930648479220062,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
110,0.9444444444444444,0.26046511627906976,0.14632644750040788,0.57035697,0.60130113,0.5854205,0.18055555555555555,0.71551114,0.9649868607521057,0.25,0.7142857142857143,0.9810518563895713,0.9150793650641138,0.75,0.766241048659512,research,mds,512,100,multi-qa-mpnet-base-dot-v1,greedy_with_rep_penalty,5,mistralai/Mistral-7B-Instruct-v0.3,0.0,1.0,False,1.1,273.078639
0,0.723404255319149,0.2619047619047619,0.06455888326054383,0.7328166,0.6810955,0.70601004,0.14705882352941177,0.8324542,0.9268298149108887,0.5,0.6666666666666666,0.8993526359534009,0.94999999997625,1.0,0.7872538986873843,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
7,0.3684210526315789,0.38235294117647056,0.15251919636544697,0.55155927,0.7907464,0.64984226,0.3333333333333333,0.89303285,0.8898396492004395,0.0,0.6,0.9380068508909326,0.9999999999,1.0,0.7587840794981235,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
11,0.29411764705882354,0.0,0.0,0.5517005,0.65149075,0.59745735,0.0,0.33083412,0.7824168801307678,0.0,1.0,0.9650676756952049,0.5333333333155555,1.0,0.7162097017007832,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
19,0.7454545454545455,0.1834862385321101,0.0,0.5717098,0.6378849,0.6029872,0.12121212121212122,0.7160518,0.9274116158485413,0.0,0.0,0.9751686902755905,0.5888888888692593,0.5,3.999999998247206e-10,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
27,0.6875,0.2456140350877193,0.08032915292474029,0.68180716,0.7388054,0.7091629,0.13043478260869565,0.8708539,0.9137077927589417,0.0,0.5,0.9612935752329642,0.99999999998,1.0,0.7338940324721017,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
28,0.9714285714285714,0.22535211267605634,0.0,0.696414,0.67219913,0.68409234,0.03333333333333333,0.76256233,0.9628573060035706,0.0,0.6666666666666666,0.8845464609282693,0.99999999998,1.0,0.7854975496579193,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
33,0.6739130434782609,0.5060240963855421,0.15150618172734656,0.8023088,0.6528364,0.7198957,0.3333333333333333,0.94226694,0.9559418559074402,1.0,0.5,0.9951388536950969,0.99999999998,1.0,0.7415681449743317,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
53,0.972972972972973,0.2278481012658228,0.0,0.68911874,0.69167036,0.6903922,0.06060606060606061,0.6884582,0.9389432668685913,0.0,0.6666666666666666,0.9034941278108494,0.99999999998,1.0,0.7912540833934439,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
63,0.6229508196721312,0.37254901960784315,0.13781665142478125,0.7238967,0.81013674,0.7645926,0.2,0.9449246,0.980562150478363,0.0,0.875,0.962597983754657,0.99999999998,1.0,0.8909482567173989,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
76,0.5652173913043478,0.25,0.11161133657801552,0.6467516,0.7365054,0.68871665,0.08333333333333333,0.75632966,0.944414496421814,0.0,0.2857142857142857,0.0,0.6791666666496875,1.0,3.999999997430252e-10,marketing,mds,512,100,multi-qa-mpnet-base-dot-v1,low_temp_tight_sampling,5,mistralai/Mistral-7B-Instruct-v0.3,0.1,0.9,True,1.1,166.774766
