question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name
95,0.6025641025641025,0.2047244094488189,0.07662035490986613,0.63485,0.6661626,0.6501295,0.1320754716981132,0.7254077,0.9700389504432678,0.0,0.7142857142857143,0.9478392190948196,0.0,0.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,3,mistralai/Mistral-7B-Instruct-v0.3
103,0.3466666666666667,0.2376237623762376,0.0770902470457925,0.55200243,0.7120614,0.62189835,0.1836734693877551,0.78179586,0.9604385495185852,0.0,0.375,0.931814246834449,0.0,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,3,mistralai/Mistral-7B-Instruct-v0.3
110,0.8615384615384616,0.24590163934426232,0.1520439412959453,0.6467284,0.64774495,0.6472363,0.18181818181818182,0.8204552,0.9536810517311096,0.0,0.4,0.9638498081769296,0.8333333332916666,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,3,mistralai/Mistral-7B-Instruct-v0.3
0,0.9791666666666666,0.22448979591836735,0.07701746259069368,0.7126776,0.699283,0.70591676,0.1794871794871795,0.9248154,0.9650954008102417,0.0,0.5,0.9105820624977955,0.8333333332916666,0.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
7,0.2153846153846154,0.16470588235294117,0.0,0.5605123,0.73261917,0.63511264,0.0967741935483871,0.6721947,0.8745310306549072,0.0,0.6,0.8300041970773644,0.0,0.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
11,0.30303030303030304,0.04545454545454545,0.0,0.56069946,0.63720876,0.5965108,0.0,0.31042483,0.8073322176933289,0.0,1.0,0.907997886795074,0.0,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
19,0.9318181818181818,0.15555555555555559,0.06449817351457392,0.6386881,0.6346711,0.6366732,0.0625,0.6525961,0.934574544429779,0.0,0.0,0.972619769222195,0.49999999995,0.5,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
27,0.5116279069767442,0.2898550724637681,0.1801073464920771,0.64881116,0.76094556,0.7004187,0.25,0.71125776,0.9035454392433167,0.0,0.25,0.9743459711919746,0.5833333333041666,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
28,0.5862068965517241,0.19148936170212763,0.0,0.63236916,0.6960479,0.6626823,0.0975609756097561,0.8289768,0.958137571811676,0.0,0.8,0.8757619979692789,0.9999999999666667,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
33,0.9019607843137255,0.4230769230769231,0.16490641678072065,0.6702967,0.627847,0.64837784,0.2222222222222222,0.8425393,0.9484699368476868,0.0,0.5,0.9580279990227143,0.9999999999,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
53,0.5538461538461539,0.16822429906542052,0.0,0.60726225,0.66466963,0.63467044,0.07142857142857142,0.7203837,0.9559305310249329,0.0,0.8,0.86628452923052,0.5833333333041666,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
63,0.59375,0.21153846153846154,0.0,0.6618726,0.73045707,0.69447565,0.13953488372093023,0.93845123,0.9689252376556396,0.0,0.8333333333333334,0.9598286159272565,0.5833333333041666,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
76,0.975,0.22222222222222224,0.0,0.6748072,0.683038,0.6788977,0.18181818181818182,0.825716,0.9578533172607422,0.0,0.4,0.9049549225036062,0.3333333333,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
87,0.4358974358974359,0.32142857142857145,0.10528947190078367,0.65274626,0.77729756,0.709598,0.3181818181818182,0.7220143,0.9602230787277222,0.0,0.42857142857142855,0.9547799323214042,0.0,0.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
92,0.7432432432432432,0.2962962962962963,0.13570659984682706,0.69467145,0.64509606,0.6689666,0.14583333333333334,0.57485706,0.9624155163764954,0.0,0.8,0.9794423764592936,0.9999999999,0.5,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
95,0.8703703703703703,0.13333333333333333,0.0,0.58979833,0.62775624,0.6081856,0.15555555555555556,0.64892125,0.9525843262672424,0.0,0.4,0.8780664373082857,0.9999999999,0.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
103,0.4482758620689655,0.380952380952381,0.0,0.6713853,0.7952397,0.72808284,0.3,0.81469285,0.9634289741516113,0.0,0.8,0.980471981870793,0.99999999995,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
110,0.8928571428571429,0.2830188679245283,0.08320611714912826,0.7116771,0.67901313,0.6949615,0.2564102564102564,0.900285,0.9586986899375916,0.0,0.6,0.9834210351713595,0.99999999995,1.0,marketing,retriever_params,256,50,multi-qa-mpnet-base-dot-v1,small_context,3,mistralai/Mistral-7B-Instruct-v0.3
0,0.6527777777777778,0.24,0.0,0.6423532,0.6956135,0.6679233,0.12244897959183673,0.8245344,0.9643997550010681,0.0,1.0,0.8901479048374246,0.9999999999666667,0.75,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
7,0.30434782608695654,0.27272727272727276,0.0859023852138113,0.56896687,0.794476,0.66307217,0.14285714285714285,0.8773174,0.8937684893608093,1.0,0.5,0.915541853518745,0.9999999999,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
11,0.2564102564102564,0.0,0.0,0.5645329,0.65378237,0.6058886,0.0,0.34628838,0.7808476686477661,0.0,0.75,0.9540119418221812,0.499999999975,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
19,0.6721311475409836,0.25925925925925924,0.07993564266443212,0.5938826,0.6286026,0.61074954,0.1111111111111111,0.7321328,0.9534032344818115,0.0,0.0,0.0,0.5833333333041666,0.5,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
27,0.5365853658536586,0.3384615384615385,0.18756057741347879,0.63917494,0.7010878,0.66870135,0.24,0.632762,0.890079915523529,0.0,0.3333333333333333,0.9711964603795572,0.9999999999666667,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
28,0.6181818181818182,0.32967032967032966,0.1302073057408704,0.65677834,0.71477574,0.68455076,0.20588235294117646,0.8819151,0.9649712443351746,0.0,0.6666666666666666,0.9595910986898244,0.9999999999666667,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
33,0.8214285714285714,0.3486238532110092,0.1717278313748993,0.68235403,0.6508912,0.66625136,0.2222222222222222,0.9277804,0.9466049075126648,0.0,0.5,0.0,0.9999999999666667,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
53,0.8181818181818182,0.3294117647058824,0.16105265992626083,0.68381363,0.7067188,0.69507754,0.11428571428571428,0.66766036,0.9486496448516846,0.0,0.6,0.917713790823529,0.9999999999666667,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
63,0.4810126582278481,0.1983471074380165,0.0,0.6213871,0.7202889,0.6671927,0.13725490196078433,0.91464424,0.9700362682342529,0.0,0.6,0.9461364979459396,0.8333333332916666,0.5,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
76,0.5735294117647058,0.16666666666666669,0.0,0.6020107,0.6496208,0.62491024,0.16,0.7434113,0.9438313841819763,0.0,0.5,0.8883773530146578,0.49999999995,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
87,0.2982456140350877,0.16216216216216214,0.05343733579435198,0.5522534,0.7586374,0.6391991,0.12903225806451613,0.7394108,0.9258880615234375,0.0,0.75,0.9584987580095086,0.249999999975,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
92,0.7162162162162162,0.27067669172932335,0.12654791696967582,0.69511104,0.6405151,0.6666972,0.09803921568627451,0.5200453,0.9619173407554626,0.0,0.6,0.9944395838992287,0.5333333333155555,0.5,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
95,0.6266666666666667,0.1732283464566929,0.05253734015699618,0.57786894,0.61399186,0.595383,0.05555555555555555,0.5662132,0.953996479511261,0.0,0.8,0.0,0.99999999995,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
103,0.40625,0.28571428571428575,0.06255160475948239,0.6329204,0.79892194,0.7062984,0.23684210526315788,0.7818131,0.9511895775794983,0.0,0.75,0.0,0.9999999999666667,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
110,0.8928571428571429,0.29906542056074764,0.15865680780869687,0.7054441,0.70668197,0.7060625,0.21621621621621623,0.8727039,0.9746876358985901,0.0,0.6666666666666666,0.9505796319841691,0.99999999995,1.0,marketing,retriever_params,512,100,multi-qa-mpnet-base-dot-v1,high_overlap,3,mistralai/Mistral-7B-Instruct-v0.3
0,0.6911764705882353,0.18181818181818182,0.04670509128836108,0.6396164,0.69653153,0.6668618,0.1,0.62525403,0.9590756297111511,0.4,0.8,0.8673695681390244,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
7,0.4117647058823529,0.490566037735849,0.2026004770366011,0.6712779,0.8453488,0.74832386,0.4166666666666667,0.8200264,0.8658745288848877,1.0,0.3333333333333333,0.9398413405169764,0.99999999995,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
11,0.2631578947368421,0.04000000000000001,0.0,0.51006526,0.6401503,0.5677517,0.0,0.4425965,0.8130213022232056,0.0,1.0,0.9535443818713736,0.8055555555287036,0.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
19,0.5857142857142857,0.11965811965811964,0.0,0.5561539,0.5756834,0.5657502,0.07142857142857142,0.5955468,0.9343191981315613,0.0,0.5,0.0,0.0,0.5,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
27,0.5116279069767442,0.26865671641791045,0.07110703768283211,0.6278143,0.71276665,0.6675988,0.1111111111111111,0.6397911,0.901908814907074,0.0,0.6666666666666666,0.8910269344599193,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
28,0.8717948717948718,0.16,0.0,0.67850167,0.6979498,0.68808836,0.09375,0.6867157,0.9563682675361633,0.0,0.5,0.8738551237370094,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
33,0.8070175438596491,0.5892857142857142,0.4096714024964257,0.764356,0.8307153,0.79615533,0.3333333333333333,0.9741718,0.9823997020721436,0.0,0.3333333333333333,0.9880697200767857,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
53,0.5070422535211268,0.125,0.0,0.6130169,0.65804315,0.63473254,0.044444444444444446,0.63683605,0.9418185353279114,0.0,0.2,0.7359566461435055,0.8333333332916666,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
63,0.7037037037037037,0.3333333333333333,0.08895662622306487,0.6876724,0.7680627,0.72564787,0.225,0.87770104,0.9690053462982178,0.5,0.8,0.9449017788313531,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
76,0.527027027027027,0.1724137931034483,0.0,0.5937526,0.6656189,0.62763524,0.08333333333333333,0.63638616,0.9448350667953491,0.0,0.4,0.9688811127582353,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
87,0.22077922077922077,0.22916666666666669,0.11803064168703481,0.5759574,0.8559046,0.6885644,0.23529411764705882,0.676877,0.9524422883987427,0.4,1.0,0.943547083089971,0.3333333333,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
92,0.6081081081081081,0.3968253968253968,0.13476765862484757,0.7501234,0.6924523,0.7201351,0.20930232558139536,0.7262644,0.9692608118057251,0.0,0.5,0.9850332179743049,0.999999999975,0.5,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
95,0.8245614035087719,0.24074074074074076,0.09052415449935255,0.6324775,0.6603698,0.64612275,0.10204081632653061,0.55525345,0.9699807167053223,0.0,0.5,0.9339139057938312,0.9999999999666667,0.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
103,0.5909090909090909,0.3661971830985915,0.12660998324628944,0.6770927,0.7641325,0.7179843,0.25,0.7837815,0.947341799736023,0.0,0.6,0.9830040152131542,0.9999999999666667,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
110,0.75,0.1836734693877551,0.0,0.67091465,0.6385275,0.6543206,0.1282051282051282,0.8354,0.9446555972099304,0.0,0.16666666666666666,0.9553607004267501,0.7226190476045953,1.0,marketing,retriever_params,1000,200,multi-qa-mpnet-base-dot-v1,medium_context,3,mistralai/Mistral-7B-Instruct-v0.3
0,0.7121212121212122,0.23529411764705885,0.0,0.65302557,0.71212596,0.68129647,0.10416666666666667,0.7289903,0.9561685919761658,0.4,0.75,0.8749926374593024,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
7,0.4,0.24137931034482757,0.0754582773468547,0.6017933,0.7634014,0.673032,0.2,0.7778822,0.8678638339042664,0.0,0.25,0.8250821970880918,0.9999999999,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
11,0.2127659574468085,0.06779661016949151,0.0,0.56092495,0.68683684,0.617528,0.0,0.275998,0.8029760718345642,0.0,0.25,0.0,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
19,0.6721311475409836,0.1981981981981982,0.0,0.53301895,0.58270466,0.5567555,0.05,0.6565287,0.9206402897834778,0.0,0.8333333333333334,0.0,0.49999999995,0.5,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
27,0.7096774193548387,0.25,0.08882389583994751,0.65329134,0.7053203,0.6783096,0.13636363636363635,0.7083979,0.9040207266807556,0.0,0.75,0.882812319794664,0.8333333332916666,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
28,0.8947368421052632,0.2162162162162162,0.0,0.69512475,0.7052035,0.7001279,0.06060606060606061,0.8269448,0.9488030076026917,0.0,1.0,0.9197245975258785,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
33,0.92,0.27184466019417475,0.12446512068539711,0.65195143,0.6096221,0.63007665,0.19230769230769232,0.83912504,0.9451316595077515,0.0,0.3333333333333333,0.0,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
53,0.6923076923076923,0.2197802197802198,0.0,0.6455729,0.7003628,0.67185265,0.15384615384615385,0.70674,0.9598320722579956,0.0,0.6666666666666666,0.0,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
63,0.7307692307692307,0.17204301075268816,0.0,0.6677221,0.708391,0.6874556,0.06976744186046512,0.8221313,0.9575375914573669,0.0,0.6,0.9333218959574271,0.9999999999666667,0.5,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
76,0.5342465753424658,0.22413793103448276,0.0,0.6132978,0.6771556,0.6436467,0.2222222222222222,0.73447526,0.9633089303970337,0.0,1.0,0.8809258896571492,0.9999999999666667,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
87,0.3695652173913043,0.2153846153846154,0.0,0.60777414,0.77299345,0.6804989,0.125,0.66708624,0.9226630330085754,0.0,0.42857142857142855,0.8794639525678722,0.49999999998333333,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
92,0.9054054054054054,0.36734693877551017,0.1318272478351042,0.72323275,0.71309733,0.7181293,0.16981132075471697,0.65421915,0.9760187268257141,0.0,0.75,0.949250771157062,0.830555555541713,0.6,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
95,0.8867924528301887,0.15533980582524268,0.0,0.63635373,0.6625185,0.64917254,0.03636363636363636,0.69949824,0.9609434008598328,0.0,0.5,0.9273037759798078,0.99999999995,0.3333333333333333,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
103,0.3939393939393939,0.47826086956521735,0.15957297788756958,0.69355613,0.87220204,0.7726877,0.3888888888888889,0.9264802,0.9754142761230469,0.0,0.6,0.9582558012950151,,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
110,0.8571428571428571,0.23076923076923075,0.12133582546740318,0.67489624,0.65838027,0.666536,0.14285714285714285,0.9181488,0.9517660737037659,0.0,0.6,0.9810093098107235,,1.0,marketing,retriever_params,1500,150,multi-qa-mpnet-base-dot-v1,balanced,3,mistralai/Mistral-7B-Instruct-v0.3
0,0.7966101694915254,0.1818181818181818,0.061896048453222996,0.7264918,0.7620246,0.7438341,0.20930232558139536,0.9235788,0.971122145652771,0.0,0.2,0.8498361913612149,0.19999999998,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
7,0.22580645161290322,0.21428571428571425,0.04503583575448186,0.5391681,0.7140031,0.61438966,0.2,0.74692625,0.9138773679733276,0.0,0.25,0.9361798465552978,0.0,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
11,0.3225806451612903,0.0930232558139535,0.0,0.5398608,0.6297722,0.5813607,0.0,0.33614087,0.795481264591217,0.0,0.0,0.9477728637508808,0.0,0.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
19,0.7884615384615384,0.14285714285714285,0.04876186610461693,0.5779089,0.6166814,0.59666586,0.04878048780487805,0.6232145,0.9044471979141235,0.0,0.8333333333333334,0.9743613767193917,0.0,0.5,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
27,0.4230769230769231,0.10256410256410256,0.0,0.5601491,0.6729834,0.61140394,0.07692307692307693,0.6329625,0.886474609375,0.0,1.0,0.8931188326507301,0.0,0.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
28,0.723404255319149,0.3809523809523809,0.14959973266777515,0.68921614,0.7223499,0.70539415,0.2413793103448276,0.89363307,0.9750545024871826,0.8,0.6666666666666666,0.947314529921945,0.4166666666458333,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
33,0.8846153846153846,0.4230769230769231,0.16029982543821342,0.7246033,0.66240096,0.6921073,0.23076923076923078,0.9201096,0.9544393420219421,0.0,0.5,0.9849323710662553,0.0,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
53,0.5142857142857142,0.23008849557522124,0.09832692298735123,0.63167006,0.6971954,0.66281724,0.09302325581395349,0.7452699,0.9600352048873901,0.0,0.42857142857142855,0.8564049129225583,0.0,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
63,0.5671641791044776,0.18691588785046728,0.0,0.5422963,0.6282106,0.5821004,0.1590909090909091,0.83184147,0.9684192538261414,0.0,0.0,0.9514024371104195,0.49999999995,0.5,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
76,0.5342465753424658,0.1739130434782609,0.0,0.62045145,0.6940527,0.65519154,0.15384615384615385,0.8466226,0.9600228667259216,0.0,0.8,0.0,0.0,1.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
87,0.34,0.3283582089552239,0.14426010897832767,0.6247358,0.8371348,0.71550524,0.38095238095238093,0.7356448,0.9633217453956604,0.6666666666666666,0.3333333333333333,0.9676571779964662,0.0,0.0,marketing,retriever_params,128,0,multi-qa-mpnet-base-dot-v1,v_small_context,5,mistralai/Mistral-7B-Instruct-v0.3
