question_num,length_score,rouge_l_score,bleu_score,bert_score_precision,bert_score_recall,bert_score_f1,jaccard_score,cosine_similarity,cosine_similarity_spacy,spacy_score,ragas_score_faithfulness,ragas_score_answer_relevancy,ragas_score_context_precision,ragas_score_context_recall,mds,audience_type,experiment_name,chunksize,chunkoverlap,embedding_model,config_name,num_retrieve,llm_name,llm_temp,llm_max_new_tokens,llm_top_p,llm_do_sample,llm_repetition_penalty,inference_time
87,0.5547945205479452,0.2807017543859649,0.10470436731117348,0.634681,0.7092673,0.6699044,0.1728395061728395,0.67645884,0.9763957858085632,0.2222222222222222,0.8888888888888888,1.0000000000000002,0.6595238095106191,0.8,0.7791202361835685,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,301.477239
92,0.6287878787878788,0.41818181818181815,0.22433803221633988,0.64910716,0.76338774,0.7016244,0.30303030303030304,0.7571019,0.9723287224769592,0.0,1.0,0.0,0.5666666666525,1.0,3.999999998324012e-10,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,301.477239
95,0.6571428571428571,0.22499999999999998,0.11275390231217523,0.6011044,0.65247226,0.6257359,0.08433734939759036,0.68566394,0.9767776131629944,0.0,0.75,0.9808651257017517,0.99999999998,0.3333333333333333,0.8079241331667416,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,301.477239
103,0.8333333333333334,0.3829787234042554,0.22722115458556358,0.62978506,0.7071007,0.6662072,0.3,0.85565436,0.9715357422828674,0.25,1.0,0.9855105543364497,0.9166666666361111,1.0,0.8683106849009196,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,301.477239
110,0.9622641509433962,0.3047619047619048,0.13971044488843762,0.64792496,0.64918506,0.6485544,0.16417910447761194,0.7505054,0.9820055961608887,0.25,1.0,0.8992917567465861,0.8761904761729524,0.75,0.834170760486701,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,301.477239
0,0.7719298245614035,0.2571428571428572,0.09690214209495208,0.6254325,0.6706711,0.6472623,0.17391304347826086,0.5668864,0.9701499938964844,0.0,1.0,0.8671572483136573,0.94999999997625,1.0,0.8419645779696178,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
7,0.8351648351648352,0.2967032967032967,0.11625231455336332,0.60686094,0.6477494,0.62663895,0.1016949152542373,0.8113106,0.9321662783622742,0.0,0.6,0.9359906483914467,0.99999999998,0.5,0.7503467479222597,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
11,0.7009345794392523,0.19587628865979384,0.0,0.52646255,0.6402652,0.57781374,0.08196721311475409,0.6024184,0.9549853205680847,0.0,1.0,0.945223185633549,0.9999999999833333,1.0,0.8353149950521513,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
19,0.7281553398058253,0.1386138613861386,0.03578810974257232,0.5484214,0.6314034,0.5869941,0.10344827586206896,0.50714093,0.9301522374153137,0.0,0.8333333333333334,0.8504858809237646,0.6791666666496875,0.6666666666666666,0.7204889081722582,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
27,0.8351648351648352,0.3542857142857143,0.19932856766522225,0.7145472,0.7076122,0.7110628,0.2549019607843137,0.854167,0.9821455478668213,0.0,0.8333333333333334,1.0,0.99999999998,0.25,0.8683673225042453,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
28,0.5333333333333333,0.25688073394495414,0.11271043952627856,0.610276,0.69790685,0.65115637,0.1891891891891892,0.7406765,0.9815157055854797,0.5714285714285715,1.0,0.9570519290810888,0.99999999998,0.3333333333333333,0.8732471329435402,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
33,0.8360655737704918,0.36363636363636365,0.26600151003711275,0.6713312,0.7040652,0.68730867,0.2222222222222222,0.726138,0.9717254042625427,0.0,1.0,0.9986092800283217,0.99999999998,0.75,0.8975969780059911,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
53,0.7722772277227723,0.27956989247311825,0.14181666805198415,0.63952893,0.640198,0.63986325,0.1076923076923077,0.6197463,0.9700310230255127,0.0,0.75,0.7968240670402522,0.99999999998,1.0,0.7765257188085906,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
63,0.5503355704697986,0.49789029535864987,0.2636076689119121,0.70260537,0.80146086,0.7487845,0.3235294117647059,0.86925006,0.9894418716430664,0.33333333333333337,1.0,0.9640063217677572,0.99999999998,1.0,0.9147383095982115,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
76,0.6026490066225165,0.19433198380566802,0.06524222437532289,0.60848004,0.64995676,0.6285349,0.16666666666666666,0.80384946,0.9734634757041931,0.0,0.0,0.9232893649001225,0.99999999998,1.0,3.999999998530366e-10,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
87,0.5664335664335665,0.2982456140350877,0.0545740476483529,0.6523832,0.7099917,0.67996943,0.16883116883116883,0.78518283,0.9817507266998291,0.0,0.9230769230769231,0.9368246463411254,0.7345238095115675,0.8,0.8027535119116073,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
92,0.5886524822695035,0.3175965665236052,0.11335799460568415,0.64133006,0.73379964,0.6844558,0.16455696202531644,0.8656571,0.9768694639205933,0.0,0.6,0.9944395838992287,0.5961904761785524,1.0,0.6883983451822602,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
95,0.7666666666666667,0.29090909090909095,0.1569993106886921,0.6153603,0.68899333,0.65009844,0.16216216216216217,0.6885253,0.9666462540626526,0.0,0.5,0.9968730779827544,0.8874999999778125,1.0,0.7057006237233141,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
103,0.5555555555555556,0.2987551867219917,0.145566520095774,0.66036457,0.725862,0.69156593,0.2564102564102564,0.8075954,0.9916211366653442,0.6666666666666666,0.6363636363636364,0.9364648819892933,0.999999999975,1.0,0.7865858705729578,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
110,0.9272727272727272,0.2935779816513761,0.1778734474113776,0.59583586,0.63358104,0.61412907,0.19718309859154928,0.77881336,0.9752792119979858,0.28571428571428575,0.5714285714285714,0.9810093098107235,0.9150793650641138,0.75,0.7285334943722653,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,306.863212
0,0.8543689320388349,0.26,0.12241536256199051,0.6262219,0.65745014,0.6414561,0.20689655172413793,0.622735,0.9710925817489624,0.0,1.0,0.94561594212468,,1.0,,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
7,0.967032967032967,0.3505154639175258,0.1247674478257709,0.6111511,0.6639333,0.63644975,0.15384615384615385,0.80271053,0.9573121666908264,0.0,0.5714285714285714,0.9447039015545183,0.99999999998,0.5,0.7435291517504569,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
11,0.5319148936170213,0.24107142857142858,0.08049115908164843,0.5926279,0.6680354,0.6280764,0.0945945945945946,0.639654,0.9739745855331421,0.6666666666666666,0.6666666666666666,0.9526493667130836,0.9999999999833333,1.0,0.7779275138128232,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
19,0.75,0.20100502512562815,0.04826237076829922,0.560772,0.6416889,0.5985079,0.1111111111111111,0.6254251,0.9151438474655151,0.0,0.0,0.9718630261757756,0.6791666666496875,0.6666666666666666,3.9999999983311333e-10,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
27,0.7054263565891473,0.2857142857142857,0.1442522664107389,0.6577423,0.72533244,0.6898858,0.25,0.84535986,0.983733057975769,0.2,0.875,0.9999987772028507,0.99999999998,0.25,0.8710092771444476,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
28,0.75,0.2988505747126437,0.1741538545363054,0.63337255,0.66183627,0.64729166,0.2,0.82638824,0.9828124046325684,0.5714285714285715,1.0,0.9692361455332182,0.99999999998,0.3333333333333333,0.8740038387410681,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
33,0.7391304347826086,0.3967611336032388,0.2567851668112504,0.61857206,0.6658313,0.6413323,0.18333333333333332,0.79570615,0.97560715675354,0.0,0.7142857142857143,0.970467765433097,0.99999999998,0.75,0.8016538153902096,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
53,0.8478260869565217,0.2346368715083799,0.088376744470691,0.6239405,0.6166469,0.6202723,0.1076923076923077,0.63491553,0.9652900099754333,0.0,0.8,0.0,0.99999999998,1.0,3.9999999984551214e-10,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
63,0.5616438356164384,0.5254237288135594,0.32348074214611233,0.6887304,0.8158474,0.74691904,0.3968253968253968,0.8887665,0.9905422329902649,0.5,1.0,0.9620836144066535,0.99999999998,1.0,0.9136083057120975,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
76,0.6594202898550725,0.2042553191489362,0.0,0.5866479,0.6366059,0.6106068,0.12,0.7684919,0.9689067602157593,0.0,0.8333333333333334,0.9436993508652879,0.99999999998,1.0,0.8167641263473973,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
87,0.5436241610738255,0.2857142857142857,0.08052167485833525,0.6640012,0.7193935,0.69058836,0.17647058823529413,0.79631174,0.9813994765281677,0.0,1.0,0.9778280929095143,0.6595238095106191,0.8,0.8020917367299526,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
92,0.6058394160583942,0.37554585152838427,0.17765658064004655,0.6290881,0.74153244,0.68069786,0.2328767123287671,0.77089715,0.9728952050209045,0.0,1.0,0.9944395838992292,0.5666666666525,1.0,0.7634494081638618,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
95,0.7540983606557377,0.22727272727272727,0.11167392800289343,0.577414,0.6566816,0.614502,0.12345679012345678,0.6608174,0.9601636528968811,0.0,0.8333333333333334,0.9965114981909081,0.99999999998,1.0,0.8280142538768368,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
103,0.6538461538461539,0.37614678899082565,0.16852634715874046,0.6781713,0.74760973,0.7111996,0.21333333333333335,0.8342811,0.9894763827323914,0.4,1.0,0.9855105543364497,0.999999999975,1.0,0.9048181938709656,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
110,0.8869565217391304,0.20720720720720723,0.07879024910137442,0.5601616,0.5889973,0.5742176,0.0958904109589041,0.6990094,0.9668917059898376,0.0,0.8571428571428571,0.8946029607806774,0.7961904761745524,0.75,0.7572943729131129,research,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,research_3,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,314.99765
0,0.6351351351351351,0.30645161290322587,0.08095295159069456,0.66681266,0.7289748,0.69650954,0.14893617021276595,0.92627347,0.9562310576438904,0.3333333333333333,0.6666666666666666,0.8993526359534009,,1.0,,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
7,0.2028985507246377,0.25742574257425743,0.08345848043221427,0.50971067,0.79685694,0.6217305,0.16,0.8486389,0.8756798505783081,1.0,0.5,0.9289370445859024,0.7499999999625,1.0,0.6646454264002205,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
11,0.12658227848101267,0.06521739130434782,0.0,0.48095107,0.64465606,0.55089915,0.0,0.19350314,0.8124330043792725,0.0,0.6,0.0,0.5333333333155555,1.0,3.9999999978572477e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
19,0.41414141414141414,0.19108280254777069,0.0,0.53688174,0.62327075,0.57685983,0.0784313725490196,0.60566735,0.9386237859725952,0.0,0.0,0.9727566334660638,0.6791666666496875,0.0,3.9999999983064316e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
27,0.3728813559322034,0.2823529411764706,0.1171450559750757,0.63256055,0.76293975,0.69165957,0.1875,0.7964316,0.918032169342041,0.0,0.2,0.9672181749477992,0.99999999998,1.0,0.47171531226040603,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
28,0.4657534246575342,0.34545454545454546,0.18090707858360236,0.64219195,0.74753964,0.69087285,0.21428571428571427,0.7892695,0.9674533009529114,0.5714285714285715,1.0,0.9176239305767077,0.99999999998,1.0,0.8815979998450273,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
33,0.5287356321839081,0.2676056338028169,0.09908995645844643,0.59996045,0.6097445,0.6048129,0.10810810810810811,0.85888875,0.9575475454330444,0.0,0.4,0.9951388536950969,0.99999999998,1.0,0.6495310872005094,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
53,0.4044943820224719,0.19847328244274812,0.0,0.6181198,0.69272304,0.65329856,0.10869565217391304,0.64508843,0.9532360434532166,0.0,0.6666666666666666,0.0,0.99999999998,1.0,3.999999998387723e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
63,0.2773722627737226,0.2197802197802198,0.06268401122655225,0.571905,0.7552181,0.6509012,0.16666666666666666,0.7879549,0.9757738709449768,0.33333333333333337,0.8333333333333334,0.9620836144066535,0.99999999998,1.0,0.837566142951434,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
76,0.3979591836734694,0.1702127659574468,0.0,0.574682,0.67337173,0.6201249,0.09803921568627451,0.81267893,0.9497743844985962,0.0,0.2857142857142857,0.9232804758226656,0.6791666666496875,1.0,0.5216439515438162,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
87,0.288135593220339,0.4266666666666667,0.17493805745554783,0.6419444,0.8760514,0.7409458,0.32142857142857145,0.85939646,0.9432569742202759,0.6666666666666666,0.6666666666666666,1.0000000000000002,0.499999999975,1.0,0.6838043651725298,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
92,0.972972972972973,0.40522875816993464,0.16932000695765947,0.69028157,0.69239384,0.6913361,0.16981132075471697,0.58146,0.9656440615653992,0.0,0.75,0.9944395838992292,0.5666666666525,0.7777777777777778,0.720707065556306,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
95,0.5529411764705883,0.27941176470588236,0.1118913275224338,0.58006984,0.7149402,0.6404818,0.15254237288135594,0.5953454,0.9468346238136292,0.0,0.42857142857142855,0.9951555614836742,0.8874999999778125,0.6666666666666666,0.6637586830451313,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
103,0.45614035087719296,0.5060240963855421,0.09799529472514859,0.70884466,0.8491244,0.77266914,0.35294117647058826,0.90600693,0.9736835360527039,0.0,0.75,0.9389843628684169,0.999999999975,1.0,0.8524188568808438,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
110,0.6829268292682927,0.2571428571428572,0.0,0.5782839,0.62376875,0.6001658,0.11538461538461539,0.7429987,0.9428693056106567,0.0,0.75,0.9783195694538568,0.7961904761745524,1.0,0.7579085881141253,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_1,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,231.575681
0,0.5949367088607594,0.2153846153846154,0.05297587912435322,0.7065855,0.72134274,0.71388793,0.1702127659574468,0.9035722,0.9657219052314758,0.0,0.8571428571428571,0.8991847865785167,0.94999999997625,1.0,0.8452733857289193,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
7,0.28,0.3478260869565218,0.12000796932295155,0.60576826,0.8258926,0.69890785,0.15789473684210525,0.8714775,0.8972023725509644,1.0,0.14285714285714285,0.9462010257435914,0.9166666666361111,1.0,0.37812291487676547,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
11,0.16666666666666666,0.05555555555555555,0.0,0.5357793,0.6708807,0.5957667,0.0,0.3833568,0.8294385075569153,0.0,0.7,0.9757656025217639,0.5333333333155555,1.0,0.6658989880629178,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
19,0.5189873417721519,0.1818181818181818,0.0,0.56593883,0.6185748,0.59108734,0.07692307692307693,0.57010424,0.9448776245117188,0.0,0.0,0.9684212611060773,0.5888888888692593,0.0,3.9999999982309927e-10,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
27,0.39285714285714285,0.3,0.1415925164947321,0.6149722,0.716978,0.6620691,0.18181818181818182,0.77618784,0.8774404525756836,0.0,0.5,0.9821937746894183,0.99999999998,1.0,0.7235176152151607,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
28,0.5074626865671642,0.3018867924528302,0.146812746507164,0.6020963,0.7297498,0.6598055,0.2222222222222222,0.7566581,0.9677260518074036,0.6666666666666666,1.0,0.9004688243418146,0.99999999998,1.0,0.8646534604438322,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
33,0.6052631578947368,0.2945736434108527,0.10906349474445479,0.66393876,0.65243304,0.65813565,0.1,0.8379618,0.9493749141693115,0.0,1.0,0.9951388536950968,0.99999999998,1.0,0.8841090958217539,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
53,0.43902439024390244,0.2926829268292683,0.11219590833574546,0.64535844,0.71942437,0.68038166,0.25,0.75162506,0.959839940071106,0.0,0.5714285714285714,0.9437198796589198,0.99999999998,1.0,0.7576618919093645,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
63,0.4,0.46715328467153283,0.1372192386159934,0.66268754,0.8099547,0.7289577,0.24528301886792453,0.91192997,0.984304666519165,0.0,0.8,0.9620554779251667,0.99999999998,1.0,0.8581365663211169,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
76,0.38235294117647056,0.19047619047619047,0.0,0.6017617,0.68369365,0.6401166,0.12962962962962962,0.8564857,0.9533094167709351,0.0,0.5714285714285714,0.842235147856729,0.6791666666496875,1.0,0.6698007811382662,marketing,prompts_mds,512,100,multi-qa-mpnet-base-dot-v1,marketing_2,5,mistralai/Mistral-7B-Instruct-v0.3,0.2,200,0.95,True,1.1,205.583251
